data_recolha,finalidade,montante_eur,prazo_meses,prestacao_mensal_eur,taeg_pct,tan_pct,mtic_eur
2026-09-05,Automóvel Novo,40000.0,66,782.84,10.8,9.25,52371.44
2026-09-05,Automóvel Novo,40000.0,72,735.4,10.9,9.35,53652.8
2026-09-05,Automóvel Novo,40000.0,78,693.77,10.8,9.35,54818.06
2026-09-05,Automóvel Novo,40000.0,84,658.27,10.8,9.35,55998.68
2026-09-05,Automóvel Novo,40000.0,90,627.68,10.8,9.35,57195.2
2026-09-05,Automóvel Novo,40000.0,96,604.43,10.9,9.5,58729.28
2026-09-05,Automóvel Novo,40000.0,102,581.13,10.9,9.5,59979.26
2026-09-05,Automóvel Novo,40000.0,108,560.55,10.9,9.5,61243.4
2026-09-05,Automóvel Novo,40000.0,114,542.27,10.8,9.5,62522.78
2026-09-05,Automóvel Novo,40000.0,120,525.95,10.8,9.5,63818.0
2026-09-05,Automóvel Novo,45000.0,24,2027.85,9.8,7.35,49460.4
2026-09-05,Automóvel Novo,45000.0,30,1652.56,9.5,7.35,50368.8
2026-09-05,Automóvel Novo,45000.0,36,1402.68,9.2,7.35,51288.48
2026-09-05,Automóvel Novo,45000.0,42,1245.19,10.1,8.3,53089.98
2026-09-05,Automóvel Novo,45000.0,48,1111.94,10.0,8.3,54165.12
2026-09-05,Automóvel Novo,45000.0,54,1008.55,9.9,8.3,55253.7
2026-09-05,Automóvel Novo,45000.0,60,926.07,9.8,8.3,56356.2
2026-09-05,Automóvel Novo,45000.0,66,880.69,10.8,9.25,58917.54
2026-09-05,Automóvel Novo,45000.0,72,827.32,10.9,9.35,60359.04
2026-09-05,Automóvel Novo,45000.0,78,780.5,10.8,9.35,61671.0
2026-09-05,Automóvel Novo,45000.0,84,740.56,10.8,9.35,62999.04
2026-09-05,Automóvel Novo,45000.0,90,706.14,10.8,9.35,64344.6
2026-09-05,Automóvel Novo,45000.0,96,679.98,10.9,9.5,66070.08
2026-09-05,Automóvel Novo,45000.0,102,653.77,10.9,9.5,67476.54
2026-09-05,Automóvel Novo,45000.0,108,630.62,10.9,9.5,68898.96
2026-09-05,Automóvel Novo,45000.0,114,610.06,10.8,9.5,70338.84
2026-09-05,Automóvel Novo,45000.0,120,591.69,10.8,9.5,71794.8
2026-09-05,Automóvel Novo,50000.0,24,2253.16,9.8,7.35,54955.84
2026-09-05,Automóvel Novo,50000.0,30,1836.18,9.5,7.35,55965.4
2026-09-05,Automóvel Novo,50000.0,36,1558.53,9.2,7.35,56987.08
2026-09-05,Automóvel Novo,50000.0,42,1383.55,10.1,8.3,58989.1
2026-09-05,Automóvel Novo,50000.0,48,1235.49,10.0,8.3,60183.52
2026-09-05,Automóvel Novo,50000.0,54,1120.61,9.9,8.3,61392.94
2026-09-05,Automóvel Novo,50000.0,60,1028.96,9.8,8.3,62617.6
2026-09-05,Automóvel Novo,50000.0,66,978.55,10.8,9.25,65464.3
2026-09-05,Automóvel Novo,50000.0,72,919.25,10.9,9.35,67066.0
2026-09-05,Automóvel Novo,50000.0,78,867.22,10.8,9.35,68523.16
2026-09-05,Automóvel Novo,50000.0,84,822.84,10.8,9.35,69998.56
2026-09-05,Automóvel Novo,50000.0,90,784.59,10.8,9.35,71493.1
2026-09-05,Automóvel Novo,50000.0,96,755.54,10.9,9.5,73411.84
2026-09-05,Automóvel Novo,50000.0,102,726.41,10.9,9.5,74973.82
2026-09-05,Automóvel Novo,50000.0,108,700.69,10.9,9.5,76554.52
2026-09-05,Automóvel Novo,50000.0,114,677.84,10.8,9.5,78153.76
2026-09-05,Automóvel Novo,50000.0,120,657.44,10.8,9.5,79772.8
2026-09-05,Automóvel Novo,55000.0,24,2478.48,9.8,7.35,60451.52
2026-09-05,Automóvel Novo,55000.0,30,2019.8,9.5,7.35,61562.0
2026-09-05,Automóvel Novo,55000.0,36,1714.38,9.2,7.35,62685.68
2026-09-05,Automóvel Novo,55000.0,42,1521.9,10.1,8.3,64887.8
2026-09-05,Automóvel Novo,55000.0,48,1359.03,10.0,8.3,66201.44
2026-09-05,Automóvel Novo,55000.0,54,1232.67,9.9,8.3,67532.18
2026-09-05,Automóvel Novo,55000.0,60,1131.86,9.8,8.3,68879.6
2026-09-05,Automóvel Novo,55000.0,66,1076.4,10.8,9.25,72010.4
2026-09-05,Automóvel Novo,55000.0,72,1011.17,10.9,9.35,73772.24
2026-09-05,Automóvel Novo,55000.0,78,953.94,10.8,9.35,75375.32
2026-09-05,Automóvel Novo,55000.0,84,905.13,10.8,9.35,76998.92
2026-09-05,Automóvel Novo,55000.0,90,863.05,10.8,9.35,78642.5
2026-09-05,Automóvel Novo,55000.0,96,831.09,10.9,9.5,80752.64
2026-09-05,Automóvel Novo,55000.0,102,799.05,10.9,9.5,82471.1
2026-09-05,Automóvel Novo,55000.0,108,770.76,10.9,9.5,84210.08
2026-09-05,Automóvel Novo,55000.0,114,745.63,10.8,9.5,85969.82
2026-09-05,Automóvel Novo,55000.0,120,723.18,10.8,9.5,87749.6
2026-09-05,Automóvel Novo,60000.0,24,2703.8,9.8,7.35,65947.2
2026-09-05,Automóvel Novo,60000.0,30,2203.42,9.5,7.35,67158.6
2026-09-05,Automóvel Novo,60000.0,36,1870.23,9.2,7.35,68384.28
2026-09-05,Automóvel Novo,60000.0,42,1660.26,10.1,8.3,70786.92
2026-09-05,Automóvel Novo,60000.0,48,1482.58,10.0,8.3,72219.84
2026-09-05,Automóvel Novo,60000.0,54,1344.73,9.9,8.3,73671.42
2026-09-05,Automóvel Novo,60000.0,60,1234.75,9.8,8.3,75141.0
2026-09-05,Automóvel Novo,60000.0,66,1174.26,10.8,9.25,78557.16
2026-09-05,Automóvel Novo,60000.0,72,1103.1,10.9,9.35,80479.2
2026-09-05,Automóvel Novo,60000.0,78,1040.66,10.8,9.35,82227.48
2026-09-05,Automóvel Novo,60000.0,84,987.41,10.8,9.35,83998.44
2026-09-05,Automóvel Novo,60000.0,90,941.51,10.8,9.35,85791.9
2026-09-05,Automóvel Novo,60000.0,96,906.64,10.9,9.5,88093.44
2026-09-05,Automóvel Novo,60000.0,102,871.69,10.9,9.5,89968.38
2026-09-05,Automóvel Novo,60000.0,108,840.83,10.9,9.5,91865.64
2026-09-05,Automóvel Novo,60000.0,114,813.41,10.8,9.5,93784.74
2026-09-05,Automóvel Novo,60000.0,120,788.92,10.8,9.5,95726.4
2026-09-05,Automóvel Novo,65000.0,24,2929.11,9.8,7.35,71442.64
2026-09-05,Automóvel Novo,65000.0,30,2387.04,9.5,7.35,72755.2
2026-09-05,Automóvel Novo,65000.0,36,2026.09,9.2,7.35,74083.24
2026-09-05,Automóvel Novo,65000.0,42,1798.61,10.1,8.3,76685.62
2026-09-05,Automóvel Novo,65000.0,48,1606.13,10.0,8.3,78238.24
2026-09-05,Automóvel Novo,65000.0,54,1456.79,9.9,8.3,79810.66
2026-09-05,Automóvel Novo,65000.0,60,1337.65,9.8,8.3,81403.0
2026-09-05,Automóvel Novo,65000.0,66,1272.11,10.8,9.25,85103.26
2026-09-05,Automóvel Novo,65000.0,72,1195.02,10.9,9.35,87185.44
2026-09-05,Automóvel Novo,65000.0,78,1127.38,10.8,9.35,89079.64
2026-09-05,Automóvel Novo,65000.0,84,1069.7,10.8,9.35,90998.8
2026-09-05,Automóvel Novo,65000.0,90,1019.97,10.8,9.35,92941.3
2026-09-05,Automóvel Novo,65000.0,96,982.2,10.9,9.5,95435.2
2026-09-05,Automóvel Novo,65000.0,102,944.33,10.9,9.5,97465.66
2026-09-05,Automóvel Novo,65000.0,108,910.9,10.9,9.5,99521.2
2026-09-05,Automóvel Novo,65000.0,114,881.2,10.8,9.5,101600.8
2026-09-05,Automóvel Novo,65000.0,120,854.67,10.8,9.5,103704.4
2026-09-05,Automóvel Novo,70000.0,24,3154.43,9.8,7.35,76938.32
2026-09-05,Automóvel Novo,70000.0,30,2570.65,9.5,7.35,78351.5
2026-09-05,Automóvel Novo,70000.0,36,2181.94,9.2,7.35,79781.84
2026-09-05,Automóvel Novo,70000.0,42,1936.97,10.1,8.3,82584.74
2026-09-05,Automóvel Novo,70000.0,48,1729.68,10.0,8.3,84256.64
2026-09-05,Automóvel Novo,70000.0,54,1568.85,9.9,8.3,85949.9
2026-09-05,Automóvel Novo,70000.0,60,1440.55,9.8,8.3,87665.0
2026-09-05,Automóvel Novo,70000.0,66,1369.97,10.8,9.25,91650.02
2026-09-05,Automóvel Novo,70000.0,72,1286.95,10.9,9.35,93892.4
2026-09-05,Automóvel Novo,70000.0,78,1214.1,10.8,9.35,95931.8
2026-09-05,Automóvel Novo,70000.0,84,1151.98,10.8,9.35,97998.32
2026-09-05,Automóvel Novo,70000.0,90,1098.43,10.8,9.35,100090.7
2026-09-05,Automóvel Novo,70000.0,96,1057.75,10.9,9.5,102776.0
2026-09-05,Automóvel Novo,70000.0,102,1016.97,10.9,9.5,104962.94
2026-09-05,Automóvel Novo,70000.0,108,980.97,10.9,9.5,107176.76
2026-09-05,Automóvel Novo,70000.0,114,948.98,10.8,9.5,109415.72
2026-09-05,Automóvel Novo,70000.0,120,920.41,10.8,9.5,111681.2
2026-09-05,Automóvel Novo,75000.0,24,3379.75,9.8,7.35,82434.0
2026-09-05,Automóvel Novo,75000.0,30,2754.27,9.5,7.35,83948.1
2026-09-05,Automóvel Novo,75000.0,36,2337.79,9.2,7.35,85480.44
2026-09-05,Automóvel Novo,75000.0,42,2075.32,10.1,8.3,88483.44
2026-09-05,Automóvel Novo,75000.0,48,1853.23,10.0,8.3,90275.04
2026-09-05,Automóvel Novo,75000.0,54,1680.91,9.9,8.3,92089.14
2026-09-05,Automóvel Novo,75000.0,60,1543.44,9.8,8.3,93926.4
2026-09-05,Automóvel Novo,75000.0,66,1467.82,10.8,9.25,98196.12
2026-09-05,Automóvel Novo,75000.0,72,1378.87,10.9,9.35,100598.64
2026-09-05,Automóvel Novo,75000.0,78,1300.83,10.8,9.35,102784.74
2026-09-05,Automóvel Novo,75000.0,84,1234.27,10.8,9.35,104998.68
2026-09-05,Automóvel Novo,75000.0,90,1176.89,10.8,9.35,107240.1
2026-09-05,Automóvel Novo,75000.0,96,1133.31,10.9,9.5,110117.76
2026-09-05,Automóvel Novo,75000.0,102,1089.61,10.9,9.5,112460.22
2026-09-05,Automóvel Novo,75000.0,108,1051.03,10.9,9.5,114831.24
2026-09-05,Automóvel Novo,75000.0,114,1016.76,10.8,9.5,117230.64
2026-09-05,Automóvel Novo,75000.0,120,986.15,10.8,9.5,119658.0
2026-09-05,Outros Veículos Usados,2500.0,12,219.65,14.1,9.5,2679.8
2026-09-05,Outros Veículos Usados,2500.0,18,150.0,12.9,9.5,2744.0
2026-09-05,Outros Veículos Usados,2500.0,24,115.22,12.3,9.5,2809.28
2026-09-05,Outros Veículos Usados,2500.0,30,96.33,13.8,11.1,2933.9
2026-09-05,Outros Veículos Usados,2500.0,36,82.49,13.6,11.1,3013.64
2026-09-05,Outros Veículos Usados,2500.0,42,72.63,13.4,11.1,3094.46
2026-09-05,Outros Veículos Usados,2500.0,48,65.27,13.2,11.1,3176.96
2026-09-05,Outros Veículos Usados,2500.0,54,60.48,14.0,11.8,3309.92
2026-09-05,Outros Veículos Usados,2500.0,60,55.95,13.9,11.8,3401.0
2026-09-05,Outros Veículos Usados,2500.0,66,52.27,13.8,11.8,3493.82
2026-09-05,Outros Veículos Usados,2500.0,72,49.63,14.1,12.1,3617.36
2026-09-05,Outros Veículos Usados,2500.0,78,47.08,14.0,12.1,3716.24
2026-09-05,Outros Veículos Usados,2500.0,84,44.99,14.1,12.15,3823.16
2026-09-05,Outros Veículos Usados,5000.0,12,439.3,14.1,9.5,5359.6
2026-09-05,Outros Veículos Usados,5000.0,18,300.01,12.9,9.5,5488.18
2026-09-05,Outros Veículos Usados,5000.0,24,230.45,12.3,9.5,5618.8
2026-09-05,Outros Veículos Usados,5000.0,30,192.66,13.8,11.1,5867.8
2026-09-05,Outros Veículos Usados,5000.0,36,164.98,13.6,11.1,6027.28
2026-09-05,Outros Veículos Usados,5000.0,42,145.27,13.4,11.1,6189.34
2026-09-05,Outros Veículos Usados,5000.0,48,130.54,13.2,11.1,6353.92
2026-09-05,Outros Veículos Usados,5000.0,54,116.34,11.9,10.0,6370.36
2026-09-05,Outros Veículos Usados,5000.0,60,107.22,11.8,10.0,6521.2
2026-09-05,Outros Veículos Usados,5000.0,66,99.8,11.7,10.0,6674.8
2026-09-05,Outros Veículos Usados,5000.0,72,99.27,14.1,12.1,7235.44
2026-09-05,Outros Veículos Usados,5000.0,78,94.16,14.0,12.1,7432.48
2026-09-05,Outros Veículos Usados,5000.0,84,89.98,14.1,12.15,7646.32
2026-09-05,Outros Veículos Usados,5000.0,90,80.5,11.6,10.1,7333.0
2026-09-05,Outros Veículos Usados,5000.0,96,77.2,11.6,10.1,7499.2
2026-09-05,Outros Veículos Usados,10000.0,12,878.6,14.1,9.5,10719.2
2026-09-05,Outros Veículos Usados,10000.0,18,600.02,12.9,9.5,10976.36
2026-09-05,Outros Veículos Usados,10000.0,24,460.9,12.3,9.5,11237.6
2026-09-05,Outros Veículos Usados,10000.0,30,385.31,13.8,11.1,11735.3
2026-09-05,Outros Veículos Usados,10000.0,36,329.95,13.6,11.1,12054.2
2026-09-05,Outros Veículos Usados,10000.0,42,290.53,13.4,11.1,12378.26
2026-09-05,Outros Veículos Usados,10000.0,48,261.09,13.2,11.1,12708.32
2026-09-05,Outros Veículos Usados,10000.0,54,232.67,11.9,10.0,12740.18
2026-09-05,Outros Veículos Usados,10000.0,60,214.44,11.8,10.0,13042.4
2026-09-05,Outros Veículos Usados,10000.0,66,199.6,11.7,10.0,13349.6
2026-09-05,Outros Veículos Usados,10000.0,72,198.53,14.1,12.1,14470.16
2026-09-05,Outros Veículos Usados,10000.0,78,188.32,14.0,12.1,14864.96
2026-09-05,Outros Veículos Usados,10000.0,84,179.97,14.1,12.15,15293.48
2026-09-05,Outros Veículos Usados,10000.0,90,161.01,11.6,10.1,14666.9
2026-09-05,Outros Veículos Usados,10000.0,96,154.4,11.6,10.1,14998.4
2026-09-05,Outros Veículos Usados,10000.0,102,148.61,11.6,10.1,15334.22
2026-09-05,Outros Veículos Usados,10000.0,108,143.51,11.5,10.1,15675.08
2026-09-05,Outros Veículos Usados,10000.0,114,138.98,11.5,10.1,16019.72
2026-09-05,Outros Veículos Usados,10000.0,120,134.93,11.5,10.1,16367.6
2026-09-05,Outros Veículos Usados,15000.0,12,1317.9,14.1,9.5,16078.8
2026-09-05,Outros Veículos Usados,15000.0,18,900.03,12.9,9.5,16464.54
2026-09-05,Outros Veículos Usados,15000.0,24,691.34,12.3,9.5,16856.16
2026-09-05,Outros Veículos Usados,15000.0,30,569.27,12.4,9.9,17342.1
2026-09-05,Outros Veículos Usados,15000.0,36,486.12,12.2,9.9,17764.32
2026-09-05,Outros Veículos Usados,15000.0,42,426.89,12.0,9.9,18193.38
2026-09-05,Outros Veículos Usados,15000.0,48,382.6,11.8,9.9,18628.8
2026-09-05,Outros Veículos Usados,15000.0,54,349.01,11.9,10.0,19110.54
2026-09-05,Outros Veículos Usados,15000.0,60,321.67,11.8,10.0,19564.2
2026-09-05,Outros Veículos Usados,15000.0,66,299.39,11.7,10.0,20023.74
2026-09-05,Outros Veículos Usados,15000.0,72,282.91,11.9,10.25,20633.52
2026-09-05,Outros Veículos Usados,15000.0,78,267.39,11.9,10.25,21120.42
2026-09-05,Outros Veículos Usados,15000.0,84,252.91,11.7,10.1,21508.44
2026-09-05,Outros Veículos Usados,15000.0,90,241.51,11.6,10.1,21999.9
2026-09-05,Outros Veículos Usados,15000.0,96,231.6,11.6,10.1,22497.6
2026-09-05,Outros Veículos Usados,15000.0,102,222.92,11.6,10.1,23001.84
2026-09-05,Outros Veículos Usados,15000.0,108,215.26,11.5,10.1,23512.08
2026-09-05,Outros Veículos Usados,15000.0,114,208.47,11.5,10.1,24029.58
2026-09-05,Outros Veículos Usados,15000.0,120,202.4,11.5,10.1,24552.0
2026-09-05,Outros Veículos Usados,20000.0,12,1757.2,14.1,9.5,21438.4
2026-09-05,Outros Veículos Usados,20000.0,18,1200.04,12.9,9.5,21952.72
2026-09-05,Outros Veículos Usados,20000.0,24,921.79,12.3,9.5,22474.96
2026-09-05,Outros Veículos Usados,20000.0,30,759.02,12.4,9.9,23122.6
2026-09-05,Outros Veículos Usados,20000.0,36,648.16,12.2,9.9,23685.76
2026-09-05,Outros Veículos Usados,20000.0,42,569.19,12.0,9.9,24257.98
2026-09-05,Outros Veículos Usados,20000.0,48,510.14,11.8,9.9,24838.72
2026-09-05,Outros Veículos Usados,20000.0,54,465.35,11.9,10.0,25480.9
2026-09-05,Outros Veículos Usados,20000.0,60,428.89,11.8,10.0,26085.4
2026-09-05,Outros Veículos Usados,20000.0,66,399.19,11.7,10.0,26698.54
2026-09-05,Outros Veículos Usados,20000.0,72,377.21,11.9,10.25,27511.12
2026-09-05,Outros Veículos Usados,20000.0,78,356.51,11.9,10.25,28159.78
2026-09-05,Outros Veículos Usados,20000.0,84,337.21,11.7,10.1,28677.64
2026-09-05,Outros Veículos Usados,20000.0,90,322.01,11.6,10.1,29332.9
2026-09-05,Outros Veículos Usados,20000.0,96,308.8,11.6,10.1,29996.8
2026-09-05,Outros Veículos Usados,20000.0,102,297.23,11.6,10.1,30669.46
2026-09-05,Outros Veículos Usados,20000.0,108,287.02,11.5,10.1,31350.16
2026-09-05,Outros Veículos Usados,20000.0,114,277.96,11.5,10.1,32039.44
2026-09-05,Outros Veículos Usados,20000.0,120,269.87,11.5,10.1,32736.4
2026-09-05,Outros Veículos Usados,25000.0,12,2196.5,14.1,9.5,26798.0
2026-09-05,Outros Veículos Usados,25000.0,18,1500.05,12.9,9.5,27440.9
2026-09-05,Outros Veículos Usados,25000.0,24,1152.24,12.3,9.5,28093.76
2026-09-05,Outros Veículos Usados,25000.0,30,948.78,12.4,9.9,28903.4
2026-09-05,Outros Veículos Usados,25000.0,36,810.21,12.2,9.9,29607.56
2026-09-05,Outros Veículos Usados,25000.0,42,711.49,12.0,9.9,30322.58
2026-09-05,Outros Veículos Usados,25000.0,48,637.67,11.8,9.9,31048.16
2026-09-05,Outros Veículos Usados,25000.0,54,581.68,11.9,10.0,31850.72
2026-09-05,Outros Veículos Usados,25000.0,60,536.11,11.8,10.0,32606.6
2026-09-05,Outros Veículos Usados,25000.0,66,498.99,11.7,10.0,33373.34
2026-09-05,Outros Veículos Usados,25000.0,72,471.51,11.9,10.25,34388.72
2026-09-05,Outros Veículos Usados,25000.0,78,445.64,11.9,10.25,35199.92
2026-09-05,Outros Veículos Usados,25000.0,84,421.52,11.7,10.1,35847.68
2026-09-05,Outros Veículos Usados,25000.0,90,402.51,11.6,10.1,36665.9
2026-09-05,Outros Veículos Usados,25000.0,96,386.0,11.6,10.1,37496.0
2026-09-05,Outros Veículos Usados,25000.0,102,371.53,11.6,10.1,38336.06
2026-09-05,Outros Veículos Usados,25000.0,108,358.77,11.5,10.1,39187.16
2026-09-05,Outros Veículos Usados,25000.0,114,347.44,11.5,10.1,40048.16
2026-09-05,Outros Veículos Usados,25000.0,120,337.34,11.5,10.1,40920.8
2026-09-05,Outros Veículos Usados,30000.0,12,2635.8,14.1,9.5,32157.6
2026-09-05,Outros Veículos Usados,30000.0,18,1800.06,12.9,9.5,32929.08
2026-09-05,Outros Veículos Usados,30000.0,24,1382.69,12.3,9.5,33712.56
2026-09-05,Outros Veículos Usados,30000.0,30,1138.53,12.4,9.9,34683.9
2026-09-05,Outros Veículos Usados,30000.0,36,972.25,12.2,9.9,35529.0
2026-09-05,Outros Veículos Usados,30000.0,42,853.78,12.0,9.9,36386.76
2026-09-05,Outros Veículos Usados,30000.0,48,765.21,11.8,9.9,37258.08
2026-09-05,Outros Veículos Usados,30000.0,54,698.02,11.9,10.0,38221.08
2026-09-05,Outros Veículos Usados,30000.0,60,643.33,11.8,10.0,39127.8
2026-09-05,Outros Veículos Usados,30000.0,66,598.79,11.7,10.0,40048.14
2026-09-05,Outros Veículos Usados,30000.0,72,565.81,11.9,10.25,41266.32
2026-09-05,Outros Veículos Usados,30000.0,78,534.77,11.9,10.25,42240.06
2026-09-05,Outros Veículos Usados,30000.0,84,505.82,11.7,10.1,43016.88
2026-09-05,Outros Veículos Usados,30000.0,90,483.02,11.6,10.1,43999.8
2026-09-05,Outros Veículos Usados,30000.0,96,463.2,11.6,10.1,44995.2
2026-09-05,Outros Veículos Usados,30000.0,102,445.84,11.6,10.1,46003.68
2026-09-05,Outros Veículos Usados,30000.0,108,430.53,11.5,10.1,47025.24
2026-09-05,Outros Veículos Usados,30000.0,114,416.93,11.5,10.1,48058.02
2026-09-05,Outros Veículos Usados,30000.0,120,404.8,11.5,10.1,49104.0
2026-09-05,Outros Veículos Usados,35000.0,12,3075.1,14.1,9.5,37517.2
2026-09-05,Outros Veículos Usados,35000.0,18,2100.06,12.9,9.5,38417.08
2026-09-05,Outros Veículos Usados,35000.0,24,1613.13,12.3,9.5,39331.12
2026-09-05,Outros Veículos Usados,35000.0,30,1328.29,12.4,9.9,40464.7
2026-09-05,Outros Veículos Usados,35000.0,36,1134.29,12.2,9.9,41450.44
2026-09-05,Outros Veículos Usados,35000.0,42,996.08,12.0,9.9,42451.36
2026-09-05,Outros Veículos Usados,35000.0,48,892.74,11.8,9.9,43467.52
2026-09-05,Outros Veículos Usados,35000.0,54,814.36,11.9,10.0,44591.44
2026-09-05,Outros Veículos Usados,35000.0,60,750.55,11.8,10.0,45649.0
2026-09-05,Outros Veículos Usados,35000.0,66,698.58,11.7,10.0,46722.28
2026-09-05,Outros Veículos Usados,35000.0,72,660.11,11.9,10.25,48143.92
2026-09-05,Outros Veículos Usados,35000.0,78,623.9,11.9,10.25,49280.2
2026-09-05,Outros Veículos Usados,35000.0,84,590.12,11.7,10.1,50186.08
2026-09-05,Outros Veículos Usados,35000.0,90,563.52,11.6,10.1,51332.8
2026-09-05,Outros Veículos Usados,35000.0,96,540.4,11.6,10.1,52494.4
2026-09-05,Outros Veículos Usados,35000.0,102,520.15,11.6,10.1,53671.3
2026-09-05,Outros Veículos Usados,35000.0,108,502.28,11.5,10.1,54862.24
2026-09-05,Outros Veículos Usados,35000.0,114,486.42,11.5,10.1,56067.88
2026-09-05,Outros Veículos Usados,35000.0,120,472.27,11.5,10.1,57288.4
2026-09-05,Outros Veículos Usados,40000.0,12,3514.4,14.1,9.5,42876.8
2026-09-05,Outros Veículos Usados,40000.0,18,2400.07,12.9,9.5,43905.26
2026-09-05,Outros Veículos Usados,40000.0,24,1843.58,12.3,9.5,44949.92
2026-09-05,Outros Veículos Usados,40000.0,30,1518.04,12.4,9.9,46245.2
2026-09-05,Outros Veículos Usados,40000.0,36,1296.33,12.2,9.9,47371.88
2026-09-05,Outros Veículos Usados,40000.0,42,1138.38,12.0,9.9,48515.96
2026-09-05,Outros Veículos Usados,40000.0,48,1020.28,11.8,9.9,49677.44
2026-09-05,Outros Veículos Usados,40000.0,54,930.69,11.9,10.0,50961.26
2026-09-05,Outros Veículos Usados,40000.0,60,857.78,11.8,10.0,52170.8
2026-09-05,Outros Veículos Usados,40000.0,66,798.38,11.7,10.0,53397.08
2026-09-05,Outros Veículos Usados,40000.0,72,754.42,11.9,10.25,55022.24
2026-09-05,Outros Veículos Usados,40000.0,78,713.03,11.9,10.25,56320.34
2026-09-05,Outros Veículos Usados,40000.0,84,674.43,11.7,10.1,57356.12
2026-09-05,Outros Veículos Usados,40000.0,90,644.02,11.6,10.1,58665.8
2026-09-05,Outros Veículos Usados,40000.0,96,617.6,11.6,10.1,59993.6
2026-09-05,Outros Veículos Usados,40000.0,102,594.45,11.6,10.1,61337.9
2026-09-05,Outros Veículos Usados,40000.0,108,574.03,11.5,10.1,62699.24
2026-09-05,Outros Veículos Usados,40000.0,114,555.91,11.5,10.1,64077.74
2026-09-05,Outros Veículos Usados,40000.0,120,539.74,11.5,10.1,65472.8
2026-09-05,Outros Veículos Usados,45000.0,12,3953.7,14.1,9.5,48236.4
2026-09-05,Outros Veículos Usados,45000.0,18,2700.08,12.9,9.5,49393.44
2026-09-05,Outros Veículos Usados,45000.0,24,2074.03,12.3,9.5,50568.72
2026-09-05,Outros Veículos Usados,45000.0,30,1707.8,12.4,9.9,52026.0
2026-09-05,Outros Veículos Usados,45000.0,36,1458.37,12.2,9.9,53293.32
2026-09-05,Outros Veículos Usados,45000.0,42,1280.67,12.0,9.9,54580.14
2026-09-05,Outros Veículos Usados,45000.0,48,1147.81,11.8,9.9,55886.88
2026-09-05,Outros Veículos Usados,45000.0,54,1047.03,11.9,10.0,57331.62
2026-09-05,Outros Veículos Usados,45000.0,60,965.0,11.8,10.0,58692.0
2026-09-05,Outros Veículos Usados,45000.0,66,898.18,11.7,10.0,60071.88
2026-09-05,Outros Veículos Usados,45000.0,72,848.72,11.9,10.25,61899.84
2026-09-05,Outros Veículos Usados,45000.0,78,802.16,11.9,10.25,63360.48
2026-09-05,Outros Veículos Usados,45000.0,84,758.73,11.7,10.1,64525.32
2026-09-05,Outros Veículos Usados,45000.0,90,724.53,11.6,10.1,65999.7
2026-09-05,Outros Veículos Usados,45000.0,96,694.8,11.6,10.1,67492.8
2026-09-05,Outros Veículos Usados,45000.0,102,668.76,11.6,10.1,69005.52
2026-09-05,Outros Veículos Usados,45000.0,108,645.79,11.5,10.1,70537.32
2026-09-05,Outros Veículos Usados,45000.0,114,625.4,11.5,10.1,72087.6
2026-09-05,Outros Veículos Usados,45000.0,120,607.21,11.5,10.1,73657.2
2026-09-05,Outros Veículos Usados,50000.0,12,4393.0,14.1,9.5,53596.0
2026-09-05,Outros Veículos Usados,50000.0,18,3000.09,12.9,9.5,54881.62
2026-09-05,Outros Veículos Usados,50000.0,24,2304.48,12.3,9.5,56187.52
2026-09-05,Outros Veículos Usados,50000.0,30,1897.55,12.4,9.9,57806.5
2026-09-05,Outros Veículos Usados,50000.0,36,1620.41,12.2,9.9,59214.76
2026-09-05,Outros Veículos Usados,50000.0,42,1422.97,12.0,9.9,60644.74
2026-09-05,Outros Veículos Usados,50000.0,48,1275.34,11.8,9.9,62096.32
2026-09-05,Outros Veículos Usados,50000.0,54,1163.37,11.9,10.0,63701.98
2026-09-05,Outros Veículos Usados,50000.0,60,1072.22,11.8,10.0,65213.2
2026-09-05,Outros Veículos Usados,50000.0,66,997.98,11.7,10.0,66746.68
2026-09-05,Outros Veículos Usados,50000.0,72,943.02,11.9,10.25,68777.44
2026-09-05,Outros Veículos Usados,50000.0,78,891.29,11.9,10.25,70400.62
2026-09-05,Outros Veículos Usados,50000.0,84,843.03,11.7,10.1,71694.52
2026-09-05,Outros Veículos Usados,50000.0,90,805.03,11.6,10.1,73332.7
2026-09-05,Outros Veículos Usados,50000.0,96,772.0,11.6,10.1,74992.0
2026-09-05,Outros Veículos Usados,50000.0,102,743.07,11.6,10.1,76673.14
2026-09-05,Outros Veículos Usados,50000.0,108,717.54,11.5,10.1,78374.32
2026-09-05,Outros Veículos Usados,50000.0,114,694.89,11.5,10.1,80097.46
2026-09-05,Outros Veículos Usados,50000.0,120,674.67,11.5,10.1,81840.4
2026-09-05,Outros Veículos Usados,55000.0,12,4832.3,14.1,9.5,58955.6
2026-09-05,Outros Veículos Usados,55000.0,18,3300.1,12.9,9.5,60369.8
2026-09-05,Outros Veículos Usados,55000.0,24,2534.93,12.3,9.5,61806.32
2026-09-05,Outros Veículos Usados,55000.0,30,2087.31,12.4,9.9,63587.3
2026-09-05,Outros Veículos Usados,55000.0,36,1782.45,12.2,9.9,65136.2
2026-09-05,Outros Veículos Usados,55000.0,42,1565.27,12.0,9.9,66709.34
2026-09-05,Outros Veículos Usados,55000.0,48,1402.88,11.8,9.9,68306.24
